"Sorry--,42476
Western Australia-Hotham-Brookton (S),36782
Western Australia--Cuballing (S),30562
Western Australia--Dumbleyung (S),30411
Western Australia--Narrogin (T),35844
Western Australia--Narrogin (S),40937
Western Australia--Pingelly (S),36350
Western Australia--Wagin (S),32642
Western Australia--Wandering (S),36322
Western Australia--West Arthur (S),31188
Western Australia--Wickepin (S),28670
Western Australia--Williams (S),35466
Western Australia-Lakes-,33473
Western Australia-Lakes-Corrigin (S),35068
Western Australia--Kondinin (S),32488
Western Australia--Kulin (S),32254
Western Australia--Lake Grace (S),33625
Western Australia-Midlands--,37161
Western Australia-Midlands-Moore-,36377
Western Australia-Moore-Chittering (S),38890
Western Australia--Dandaragan (S),34939
Western Australia--Gingin (S),36156
Western Australia--Moora (S),35557
Western Australia--Victoria Plains (S),33675
Western Australia-Avon-,37568
Western Australia-Avon-Beverley (S),36193
Western Australia--Cunderdin (S),34381
Western Australia--Dalwallinu (S),39532
Western Australia--Dowerin (S),34407
Western Australia--Goomalling (S),35985
Western Australia--Koorda (S),28553
Western Australia--Northam,37060
Western Australia--Northam Town,36853
Western Australia--Quairading (S),40473
Western Australia--Tammin (S),32671
Western Australia--Toodyay (S),39816
Western Australia--Wongan-Ballidu (S),46709
Western Australia--Wyalkatchem (S),35347
Western Australia--York (S),35424
Western Australia-Campion-,37275
Western Australia-Campion-Bruce Rock (S),36272
Western Australia--Kellerberrin (S),32140
Western Australia--Merredin (S),38238
Western Australia--Mount Marshall (S),37917
Western Australia--Mukinbudin (S),29326
Western Australia--Narembeen (S),37082
Western Australia--Nungarin (S),31052
Western Australia--Trayning (S),32688
Western Australia--Westonia (S),39159
Western Australia--Yilgarn (S),45282
Western Australia-South Eastern--,47547
Western Australia-South Eastern-Kalgoorlie/Boulder City Part A-,51632
Western Australia-Kalgoorlie/Boulder City Part A-Kalgoorlie/Boulder (C) - Pt A,51632
Western Australia-Lefroy-,49235
Western Australia-Lefroy-Coolgardie (S),53805
Western Australia--Kalgoorlie/Boulder (C) - Pt B,37773
Western Australia--Laverton (S),39019
Western Australia--Leonora (S),51763
Western Australia--Menzies (S),36097
Western Australia--Ngaanyatjarraku (S),33264
Western Australia-Johnston-,39614
Western Australia-Johnston-Dundas (S),46385
Western Australia--Esperance (S),38172
Western Australia--Ravensthorpe (S),47135
Western Australia-Central--,39200
Western Australia-Central-Geraldton-,40235
Western Australia-Geraldton-Geraldton,40323
Western Australia--Greenough - Pt A,40105
Western Australia-Gascoyne-,39625
Western Australia-Gascoyne-Carnarvon (S),39785
Western Australia--Exmouth (S),41099
Western Australia--Shark Bay (S),35314
Western Australia--Upper Gascoyne (S),34857
Western Australia-Carnegie-,36033
Western Australia-Carnegie-Cue (S),36078
Western Australia--Meekatharra (S),35880
Western Australia--Mount Magnet (S),37808
Western Australia--Murchison (S),35364
Western Australia--Sandstone (S),40271
Western Australia--Wiluna (S),31867
Western Australia--Yalgoo (S),34629
Western Australia-Greenough River-,36874
Western Australia-Greenough River-Carnamah (S),37215
Western Australia--Chapman Valley (S),38136
Western Australia--Coorow (S),36724
Western Australia--Greenough - Pt B,38695
Western Australia--Irwin (S),40629
Western Australia--Mingenew (S),34760
Western Australia--Morawa (S),36167
Western Australia--Mullewa (S),36271
Western Australia--Northampton (S),34417
Western Australia--Perenjori (S),27792
Western Australia--Three Springs (S),34262
Western Australia-Pilbara--,60861
Western Australia-Pilbara-De Grey-,59490
Western Australia-De Grey-East Pilbara (S),59990
Western Australia--Port Hedland (T),59279
Western Australia-Fortescue-,61853
Western Australia-Fortescue-Ashburton (S),61214
Western Australia--Roebourne (S),62069
Western Australia-Kimberley--,43114
Western Australia-Kimberley-Ord-,46072
Western Australia-Ord-Halls Creek (S),37472
Western Australia--Wyndham-East Kimberley (S),47473
Western Australia-Fitzroy-,41871
Western Australia-Fitzroy-Broome (S),42958
Western Australia--Derby-West Kimberley (S),38099
Western Australia-Albany (C)--,36332
Western Australia-Armadale (C)--,39362
Western Australia-Ashburton (S)--,61214
Western Australia-Augusta-Margaret River (S)--,34894
Western Australia-Bassendean (T)--,40701
Western Australia-Bayswater (C)--,42238
Western Australia-Belmont (C)--,40752
Western Australia-Beverley (S)--,36193
Western Australia-Boddington (S)--,48167
Western Australia-Boyup Brook (S)--,32606
Western Australia-Bridgetown-Greenbushes (S)--,36160
Western Australia-Brookton (S)--,36782
Western Australia-Broome (S)--,42958
Western Australia-Broomehill-Tambellup (S)--,33088
Western Australia-Bruce Rock (S)--,36272
Western Australia-Bunbury (C)--,42384
Western Australia-Busselton (S)--,40610
Western Australia-Cambridge (T)--,70343
Western Australia-Canning (C)--,41519
Western Australia-Capel (S)--,40931
Western Australia-Carnamah (S)--,37215
Western Australia-Carnarvon (S)--,39785
Western Australia-Chapman Valley (S)--,38136
Western Australia-Chittering (S)--,38890
Western Australia-Claremont (T)--,80636
Western Australia-Cockburn (C)--,42609
Western Australia-Collie (S)--,44232
Western Australia-Coolgardie (S)--,53805
Western Australia-Coorow (S)--,36724
Western Australia-Corrigin (S)--,35068
Western Australia-Cottesloe (T)--,114321
Western Australia-Cranbrook (S)--,31872
Western Australia-Cuballing (S)--,30562
Western Australia-Cue (S)--,36078
Western Australia-Cunderdin (S)--,34381
Western Australia-Dalwallinu (S)--,39532
Western Australia-Dandaragan (S)--,34939
Western Australia-Dardanup (S)--,41740
Western Australia-Denmark (S)--,31753
Western Australia-Derby-West Kimberley (S)--,38099
Western Australia-Donnybrook-Balingup (S)--,35097
Western Australia-Dowerin (S)--,34407
Western Australia-Dumbleyung (S)--,30411
Western Australia-Dundas (S)--,46385
Western Australia-East Fremantle (T)--,59576
Western Australia-East Pilbara (S)--,59990
Western Australia-Esperance (S)--,38172
Western Australia-Exmouth (S)--,41099
Western Australia-Fremantle (C)--,49087
Western Australia-Geraldton-Greenough (C)--,40178
Western Australia-Gingin (S)--,36156
Western Australia-Gnowangerup (S)--,30844
Western Australia-Goomalling (S)--,35985
Western Australia-Gosnells (C)--,38803
Western Australia-Halls Creek (S)--,37472
Western Australia-Harvey (S)--,42513
Western Australia-Irwin (S)--,40629
Western Australia-Jerramungup (S)--,30616
Western Australia-Joondalup (C)--,44501
Western Australia-Kalamunda (S)--,43494
Western Australia-Kalgoorlie/Boulder (C)--,51563
Western Australia-Katanning (S)--,33573
Western Australia-Kellerberrin (S)--,32140
Western Australia-Kent (S)--,31434
Western Australia-Kojonup (S)--,31308
Western Australia-Kondinin (S)--,32488
Western Australia-Koorda (S)--,28553
Western Australia-Kulin (S)--,32254
Western Australia-Kwinana (T)--,38368
Western Australia-Lake Grace (S)--,33625
Western Australia-Laverton (S)--,39019
Western Australia-Leonora (S)--,51763
Western Australia-Mandurah (C)--,42420
Western Australia-Manjimup (S)--,33466
Western Australia-Meekatharra (S)--,35880
Western Australia-Melville (C)--,52564
Western Australia-Menzies (S)--,36097
Western Australia-Merredin (S)--,38238
Western Australia-Mingenew (S)--,34760
Western Australia-Moora (S)--,35557
Western Australia-Morawa (S)--,36167
Western Australia-Mosman Park (T)--,84185
Western Australia-Mount Magnet (S)--,37808
Western Australia-Mount Marshall (S)--,37917
Western Australia-Mukinbudin (S)--,29326
Western Australia-Mullewa (S)--,36271
Western Australia-Mundaring (S)--,43696
Western Australia-Murchison (S)--,35364
Western Australia-Murray (S)--,42481
Western Australia-Nannup (S)--,31958
Western Australia-Narembeen (S)--,37082
Western Australia-Narrogin (T)--,35844
Western Australia-Narrogin (S)--,40937
Western Australia-Nedlands (C)--,87571
Western Australia-Ngaanyatjarraku (S)--,33264
Western Australia-Northam (S)--,36944
Western Australia-Northampton (S)--,34417
Western Australia-Nungarin (S)--,31052
Western Australia-Peppermint Grove (S)--,116802
Western Australia-Perenjori (S)--,27792
Western Australia-Perth (C)--,56520
Western Australia-Pingelly (S)--,36350
Western Australia-Plantagenet (S)--,30421
Western Australia-Port Hedland (T)--,59279
Western Australia-Quairading (S)--,40473
Western Australia-Ravensthorpe (S)--,47135
Western Australia-Rockingham (C)--,41858
Western Australia-Roebourne (S)--,62069
Western Australia-Sandstone (S)--,40271
Western Australia-Serpentine-Jarrahdale (S)--,44715
Western Australia-Shark Bay (S)--,35314
Western Australia-South Perth (C)--,55860
Western Australia-Stirling (C)--,46258
Western Australia-Subiaco (C)--,73915
Western Australia-Swan (C)--,40446
Western Australia-Tammin (S)--,32671
Western Australia-Three Springs (S)--,34262
Western Australia-Toodyay (S)--,39816
Western Australia-Trayning (S)--,32688
Western Australia-Upper Gascoyne (S)--,34857
Western Australia-Victoria Park (T)--,43040
Western Australia-Victoria Plains (S)--,33675
Western Australia-Vincent (T)--,52789
Western Australia-Wagin (S)--,32642
Western Australia-Wandering (S)--,36322
Western Australia-Wanneroo (C)--,38956
Western Australia-Waroona (S)--,45766
Western Australia-West Arthur (S)--,31188
Western Australia-Westonia (S)--,39159
Western Australia-Wickepin (S)--,28670
Western Australia-Williams (S)--,35466
Western Australia-Wiluna (S)--,31867
Western Australia-Wongan-Ballidu (S)--,46709
Western Australia-Woodanilling (S)--,31562
Western Australia-Wyalkatchem (S)--,35347
Western Australia-Wyndham-East Kimberley (S)--,47473
Western Australia-Yalgoo (S)--,34629
Western Australia-Yilgarn (S)--,45282
Western Australia-York (S)--,35424
Tasmania--,36020
Tasmania-Greater Hobart--,38562
Tasmania-Greater Hobart-Greater Hobart-,38562
Tasmania-Greater Hobart-Brighton (M),33197
Tasmania--Clarence (C),37610
Tasmania--Derwent Valley (M) - Pt A,31961
Tasmania--Glenorchy (C),32719
Tasmania--Hobart (C) - Inner,44855
Tasmania--Hobart (C) - Remainder,46676
Tasmania--Kingborough (M) - Pt A,38778
Tasmania--Sorell (M) - Pt A,33074
Tasmania-Southern--,30904
Tasmania-Southern-Southern-,30904
Tasmania-Southern-Central Highlands (M),31703
Tasmania--Derwent Valley (M) - Pt B,32108
Tasmania--Glamorgan/Spring Bay (M),30118
Tasmania--Huon Valley (M),31780
Tasmania--Kingborough (M) - Pt B,32551
Tasmania--Sorell (M) - Pt B,30217
Tasmania--Southern Midlands (M),29207
Tasmania--Tasman (M),26709
Tasmania-Northern--,34838
Tasmania-Northern-Greater Launceston-,36186
Tasmania-Greater Launceston-George Town (M) - Pt A,34126
Tasmania--Launceston (C) - Inner,38819
Tasmania--Launceston (C) - Pt B,36104
Tasmania--Meander Valley (M) - Pt A,37776
Tasmania--Northern Midlands (M) - Pt A,35271
Tasmania--West Tamar (M) - Pt A,36503
Tasmania-Central North-,32036
Tasmania-Central North-George Town (M) - Pt B,35852
Tasmania--Launceston (C) - Pt C,32811
Tasmania--Meander Valley (M) - Pt B,31161
Tasmania--Northern Midlands (M) - Pt B,31859
Tasmania--West Tamar (M) - Pt B,33600
Tasmania-North Eastern-,29085
Tasmania-North Eastern-Break O'Day (M),28514
Tasmania--Dorset (M),29160
Tasmania--Flinders (M),31897
Tasmania-Mersey-Lyell--,34129
Tasmania-Mersey-Lyell-Burnie-Devonport-,34171
Tasmania-Burnie-Devonport-Burnie (C) - Pt A,35346
Tasmania--Central Coast (M) - Pt A,33263
Tasmania--Devonport (C),34095
Tasmania--Latrobe (M) - Pt A,35083
Tasmania--Waratah/Wynyard (M) - Pt A,33239
Tasmania-North Western Rural-,33003
Tasmania-North Western Rural-Burnie (C) - Pt B,33256
Tasmania--Central Coast (M) - Pt B,33346
Tasmania--Circular Head (M),33865
Tasmania--Kentish (M),29710
Tasmania--King Island (M),37190
Tasmania--Latrobe (M) - Pt B,35135
Tasmania--Waratah/Wynyard (M) - Pt B,33012
Tasmania-Lyell-,39384
Tasmania-Lyell-West Coast (M),39384
Tasmania-Break O'Day (M)--,28514
Tasmania-Brighton (M)--,33197
Tasmania-Burnie (C)--,35136
Tasmania-Central Coast (M)--,33275
Tasmania-Central Highlands (M)--,31703
Tasmania-Circular Head (M)--,33865
Tasmania-Clarence (C)--,37610
Tasmania-Derwent Valley (M)--,32007
Tasmania-Devonport (C)--,34095
Tasmania-Dorset (M)--,29160
Tasmania-Flinders (M)--,31897
Tasmania-George Town (M)--,34457
Tasmania-Glamorgan/Spring Bay (M)--,30118
Tasmania-Glenorchy (C)--,32719
Tasmania-Hobart (C)--,46642
Tasmania-Huon Valley (M)--,31780
Tasmania-Kentish (M)--,29710
Tasmania-King Island (M)--,37190
Tasmania-Kingborough (M)--,38222
Tasmania-Latrobe (M)--,35088
Tasmania-Launceston (C)--,35955
Tasmania-Meander Valley (M)--,34328
Tasmania-Northern Midlands (M)--,33999
Tasmania-Sorell (M)--,32785
Tasmania-Southern Midlands (M)--,29207
Tasmania-Tasman (M)--,26709
Tasmania-Waratah/Wynyard (M)--,33197
Tasmania-West Coast (M)--,39384
Tasmania-West Tamar (M)--,36257
Northern Territory--,43250
Northern Territory-Darwin--,45276
Northern Territory-Darwin-Darwin City-,46434
Northern Territory-Darwin City-Alawa,43616
Northern Territory--Anula,43199
Northern Territory--Bayview-Woolner,53927
Northern Territory--Brinkin,43683
Northern Territory--City - Inner,45382
Northern Territory--Coconut Grove,43592
Northern Territory--Fannie Bay,53929
Northern Territory--Jingili,43653
Northern Territory--Karama,43143
Northern Territory--Larrakeyah,53362
Northern Territory--Leanyer,43303
Northern Territory--Lee Point-Leanyer Swamp,43535
Northern Territory--Ludmilla,53901
Northern Territory--Malak,43229
Northern Territory--Marrara,43375
Northern Territory--Millner,43623
Northern Territory--Moil,43668
Northern Territory--Nakara,43774
Northern Territory--Narrows,54140
Northern Territory--Nightcliff,43637
Northern Territory--Parap,53801
Northern Territory--Rapid Creek,43631
Northern Territory--Stuart Park,53185
Northern Territory--The Gardens,54004
Northern Territory--Tiwi,43605
Northern Territory--Wagaman,43622
Northern Territory--Wanguri,43654
Northern Territory--Winnellie,53959
Northern Territory--Wulagi,43229
Northern Territory--City - Remainder,54949
Northern Territory-Palmerston-East Arm-,43002
Northern Territory-Palmerston-East Arm-East Arm,27574
Northern Territory--Bakewell,44839
Northern Territory--Driver,42451
Northern Territory--Durack,42414
Northern Territory--Gray,42420
Northern Territory--Gunn-Palmerston City,44741
Northern Territory--Moulden,42407
Northern Territory--Woodroffe,42496
Northern Territory--Palmerston (C) Bal,43721
Northern Territory-Litchfield Shire-,43649
Northern Territory-Litchfield Shire-Litchfield (S) - Pt A,50196
Northern Territory--Litchfield (S) - Pt B,43029
Northern Territory-Northern Territory - Bal--,39374
Northern Territory-Northern Territory - Bal-Finniss-,34138
Northern Territory-Finniss-Belyuen (S),27074
Northern Territory--Coomalie (S),36497
Northern Territory--Finniss-Mary,30999
Northern Territory--Wagait (S),27656
Northern Territory-Bathurst-Melville-,27471
Northern Territory-Bathurst-Melville-Tiwi Islands (S),27471
Northern Territory-Alligator-,42177
Northern Territory-Alligator-West Arnhem (S) - Jabiru,49738
Northern Territory--West Arnhem (S) Bal,39398
Northern Territory-East Arnhem-,49236
Northern Territory-East Arnhem-Alyangula,57355
Northern Territory--East Arnhem (S),43596
Northern Territory--Nhulunbuy,55680
Northern Territory-Lower Top End NT-,38237
Northern Territory-Lower Top End NT-Katherine (T),43259
Northern Territory--Roper Gulf (S),32369
Northern Territory--Victoria-Daly (S) - Wadeye and OS,27440
Northern Territory--Victoria-Daly (S) Bal,32171
Northern Territory-Barkly-,35899
Northern Territory-Barkly-Barkly (S) - Tennant Creek,35441
Northern Territory--Barkly (S) Bal,36319
Northern Territory-Central NT-,38145
Northern Territory-Central NT-Alice Springs (T) - Charles,40099
Northern Territory--Alice Springs (T) - Heavitree,40096
Northern Territory--Alice Springs (T) - Larapinta,40108
Northern Territory--Alice Springs (T) - Ross,40101
Northern Territory--Alice Springs (T) - Stuart,40122
Northern Territory--Central Desert (S),33791
Northern Territory--MacDonnell (S),31185
Northern Territory--Yulara,33129
Northern Territory-Alice Springs (T)--,40104
Northern Territory-Barkly (S)--,35899
Northern Territory-Belyuen (S)--,27074
Northern Territory-Central Desert (S)--,33791
Northern Territory-Coomalie (S)--,36497
Northern Territory-Darwin (C)--,46434
Northern Territory-East Arnhem (S)--,43596
Northern Territory-Katherine (T)--,43259
Northern Territory-Litchfield (S)--,43649
Northern Territory-MacDonnell (S)--,31185
Northern Territory-Palmerston (C)--,43103
Northern Territory-Roper Gulf (S)--,32369
Northern Territory-Tiwi Islands (S)--,27471
Northern Territory-Victoria-Daly (S)--,30809
Northern Territory-Wagait (S)--,27656
Northern Territory-West Arnhem (S)--,42177
Northern Territory-Unincorporated NT--,49221
Australian Capital Territory--,49834
Australian Capital Territory-Canberra--,49845
Australian Capital Territory-Canberra-North Canberra-,51537
Australian Capital Territory-North Canberra-Acton,26978
Australian Capital Territory--Ainslie,50117
Australian Capital Territory--Braddon,52802
Australian Capital Territory--Campbell,52827
Australian Capital Territory--City,48823
Australian Capital Territory--Dickson,49992
Australian Capital Territory--Downer,49983
Australian Capital Territory--Duntroon,72812
Australian Capital Territory--Hackett,50008
Australian Capital Territory--Lyneham,50000
Australian Capital Territory--Majura,66491
Australian Capital Territory--O'Connor,50117
Australian Capital Territory--Reid,52841
Australian Capital Territory--Turner,52816
Australian Capital Territory--Watson,49997
Australian Capital Territory-Belconnen-,45700
Australian Capital Territory-Belconnen-Aranda,49565
Australian Capital Territory--Belconnen Town Centre,45959
Australian Capital Territory--Bruce,45866
Australian Capital Territory--Charnwood,43707
Australian Capital Territory--Cook,49576
Australian Capital Territory--Dunlop,43726
Australian Capital Territory--Evatt,45873
Australian Capital Territory--Florey,43726
Australian Capital Territory--Flynn,43718
Australian Capital Territory--Fraser,43719
Australian Capital Territory--Giralang,45864
Australian Capital Territory--Hawker,49596
Australian Capital Territory--Higgins,43707
Australian Capital Territory--Holt,43728
Australian Capital Territory--Kaleen,45828
Australian Capital Territory--Latham,43728
Australian Capital Territory--McKellar,45846
Australian Capital Territory--Macgregor,43716
Australian Capital Territory--Macquarie,49590
Australian Capital Territory--Melba,43721
Australian Capital Territory--Page,49575
Australian Capital Territory--Scullin,49577
Australian Capital Territory--Spence,43720
Australian Capital Territory--Weetangera,49592
Australian Capital Territory-Woden Valley-,54068
Australian Capital Territory-Woden Valley-Chifley,51861
Australian Capital Territory--Curtin,57549
Australian Capital Territory--Farrer,52444
Australian Capital Territory--Garran,57524
Australian Capital Territory--Hughes,57547
Australian Capital Territory--Isaacs,52447
Australian Capital Territory--Lyons,51870
Australian Capital Territory--Mawson,52450
Australian Capital Territory--O'Malley,51938
Australian Capital Territory--Pearce,52444
Australian Capital Territory--Phillip,51844
Australian Capital Territory--Torrens,52412
Australian Capital Territory-Weston Creek-Stromlo-,50139
Australian Capital Territory-Weston Creek-Stromlo-Chapman,50138
Australian Capital Territory--Duffy,50151
Australian Capital Territory--Fisher,50163
Australian Capital Territory--Holder,50148
Australian Capital Territory--Rivett,50152
Australian Capital Territory--Stirling,50170
Australian Capital Territory--Waramanga,50142
Australian Capital Territory--Weston,50144
Australian Capital Territory-Tuggeranong-,46054
Australian Capital Territory-Tuggeranong-Banks,46350
Australian Capital Territory--Bonython,43906
Australian Capital Territory--Calwell,43922
Australian Capital Territory--Chisholm,43899
Australian Capital Territory--Conder,46333
Australian Capital Territory--Fadden,49311
Australian Capital Territory--Gilmore,43919
Australian Capital Territory--Gordon,46342
Australian Capital Territory--Gowrie,49324
Australian Capital Territory--Greenway,47731
Australian Capital Territory--Isabella Plains,43912
Australian Capital Territory--Kambah,46455
Australian Capital Territory--Macarthur,49344
Australian Capital Territory--Monash,49305
Australian Capital Territory--Oxley,46098
Australian Capital Territory--Richardson,43905
Australian Capital Territory--Theodore,43912
Australian Capital Territory--Wanniassa,46104
Australian Capital Territory-South Canberra-,68355
Australian Capital Territory-South Canberra-Barton,72678
Australian Capital Territory--Deakin,72815
Australian Capital Territory--Forrest,77866
Australian Capital Territory--Griffith,75914
Australian Capital Territory--Kingston,58733
Australian Capital Territory--Narrabundah,58718
Australian Capital Territory--Oaks Estate,45212
Australian Capital Territory--Pialligo,48596
Australian Capital Territory--Red Hill,77841
Australian Capital Territory--Symonston,48398
Australian Capital Territory--Yarralumla,72706
Australian Capital Territory-Gungahlin-Hall-,48846
Australian Capital Territory-Gungahlin-Hall-Amaroo,49123
Australian Capital Territory--Gungahlin,46760
Australian Capital Territory--Hall,55885
Australian Capital Territory--Harrison,48176
Australian Capital Territory--Ngunnawal,49064
Australian Capital Territory--Nicholls,49061
Australian Capital Territory--Palmerston,49051
Australian Capital Territory-Australian Capital Territory - Bal--,46706
Australian Capital Territory-Australian Capital Territory - Bal-Australian Capital Territory - Bal-,46706
Australian Capital Territory-Australian Capital Territory - Bal-Remainder of ACT,46706
Australian Capital Territory-Unincorporated ACT--,49843
